tau,R,V,H,L,Lr,Lc,Uc
25.25543682009924,0.9982979034226671,-0.16231309369409264,0.9940188381083387,0.9413821327584763,0.9474505710596028,0.9353136944573497,0.9734560490811318
25.28986272686179,0.9927252624806037,-0.16116258842956344,0.9959802882915152,0.9536052026076025,0.9226572100347286,0.9845531951804763,0.9743492592005432
25.32428863362434,0.9872219777023452,-0.15823188477829536,0.9976575731428675,0.9686912206734404,0.8955317083500104,1.0418507329968703,0.9753487619228322
25.35545628626849,0.9823550238121695,-0.15376512126232886,0.9988447110850414,0.9852247418032212,0.8688808810716092,1.101568602534833,0.9763448630218761
25.383641712968345,0.9780981637381508,-0.1480044356620015,0.9995714977809379,1.002806142547834,0.8430762834252469,1.1625360016704211,0.977318499198619
25.409380667582102,0.9743737032089531,-0.14112612080460152,0.9998855631400487,1.0211698952719042,0.8181808123171237,1.2241589782266846,0.9782653427333436
25.43309712922195,0.971116786368835,-0.13327582749652786,0.9998305086185104,1.040020160396999,0.7942560486112796,1.2857842721827184,0.9791831787278019
25.45512276911592,0.9682744950792422,-0.1245807441345859,0.9994466105659184,1.0590239025881365,0.7713701752610184,1.3466776299152545,0.9800707248561952
25.475721996730716,0.9658031094640908,-0.1151561936435802,0.998771909058565,1.0778174433400871,0.7495928287494392,1.406042057930735,0.9809272665187135
25.495108255532912,0.9636661811948657,-0.10511037243442944,0.9978430070942361,1.0960162249027368,0.7289921654825708,1.4630402843229027,0.9817524035134957
25.513454558247776,0.9618331245074491,-0.09454815023810845,0.9966957114237422,1.113227282117899,0.7096335247040376,1.5168210395317605,0.9825458527241893
25.530900298626317,0.9602780954057868,-0.08357431577523916,0.9953655787903622,1.1290644191288393,0.691578818320314,1.5665500199373648,0.9833072902795083
25.54755549428241,0.9589790216932506,-0.0722964242081257,0.9938883764279516,1.1431660090304963,0.674886003062211,1.6114460149987817,0.984036224234348
25.563503128589698,0.9579166967036715,-0.0608272649003489,0.9923004304080466,1.1552150715301743,0.659608138432062,1.6508220046282867,0.9847318930422525
25.57879998696266,0.9570738788941231,-0.04928688270236501,0.9906388131593258,1.164960835832619,0.6457916464751066,1.6841300251901312,0.9853931876929167
25.593476160187713,0.9564343626019857,-0.03780409848765453,0.9889413199338573,1.1722403720136947,0.6334735576517604,1.7110071863756289,0.9860185937988716
25.607533036011045,0.9559820049427379,-0.02651770788764271,0.9872462251921281,1.1769982644642956,0.6226778233709147,1.7313187055576766,0.9866061392208727
25.620938797697836,0.9556996980997023,-0.015578242546559581,0.9855919327857797,1.1793022233912855,0.6134112464696305,1.7451932003129405,0.987153303278194
25.63361838943945,0.9555682273250833,-0.005152956045849529,0.9840169183138606,1.1793540118176165,0.6056602904833971,1.753047733151836,0.9876567705602368
25.645428707738727,0.9555647468106742,0.004558277113107797,0.9825610952774061,1.1775003457096522,0.5993915028166293,1.7556091886026752,0.9881117019628977
25.656084011911904,0.9556597844251624,0.013268132584398403,0.9812725850892898,1.1742666851003523,0.5945645633534622,1.7539688068472425,0.9885093223654914
25.667729088602734,0.9558692153020654,0.0226773875242631,0.9799075715405641,1.1690976747538393,0.5902242288115922,1.7479711206960864,0.9889288216237637
25.680240668713495,0.9562152457774644,0.03259861523867112,0.9785094642335821,1.1617611303109205,0.586681669527681,1.7368405910941602,0.989360828126193
25.693506178020815,0.9567159474184327,0.042836889665056214,0.9771249355034168,1.1521658304899838,0.5842206702801591,1.7201109906998084,0.9897965063195743
25.707460415178648,0.957386669851287,0.053223776525588774,0.9757982629159576,1.1403450889247515,0.5830870497563554,1.6976031280931478,0.9902288821501459
25.72207103792142,0.9582408187838288,0.06360900522535977,0.974571891039879,1.126451114075324,0.5835008860691704,1.6694013420814775,0.9906522619192235
25.737332085720915,0.9592905760627957,0.07385794315501068,0.9734861308113085,1.1107418600734296,0.5856651452724007,1.6358185748744585,0.9910619453869608
25.753260704612696,0.9605475984497676,0.08385059499937636,0.9725786730146131,1.0935623499404274,0.5897735603168972,1.5973511395639577,0.9914540384447064
25.769895218401636,0.9620236650969272,0.0934805306404816,0.9718841425438051,1.0753235596766242,0.5960183041897869,1.5546288151634615,0.9918252974059276
25.78729383178026,0.9637312308381941,0.10265328901003035,0.9714337056275685,1.0564817072028037,0.6045971303564894,1.5083662840491179,0.9921729855900207
25.805533751562674,0.9656838541100341,0.11128432748354086,0.971254635380033,1.0375197754557415,0.6157193615426388,1.4593201893688443,0.9924947416132565
25.82471069216346,0.9678964824432749,0.11929675680900677,0.9713697006339588,1.0189319548411722,0.6296100069313382,1.4082539027510061,0.9927884627818722
25.84493875247745,0.970385583967846,0.12661909609723415,0.9717962377582402,1.0012107590684611,0.6465111457681386,1.3559103723687838,0.9930522045309595
25.866350601087763,0.9731691074416933,0.1331832177013871,0.9725447747479672,0.9848359115803477,0.6666794144289607,1.3029924087317346,0.993284092373944
25.889097839526624,0.9762662392330933,0.13892259478362168,0.9736170956051812,0.9702636261266621,0.6903779560783689,1.2501492961749552,0.9934822382001355
25.913351367907428,0.9796969107428055,0.14377093789703935,0.9750036712706533,0.9579145236448792,0.7178606221809893,1.197968425108769,0.9936446481819059
25.939301598300094,0.9834810051679934,0.14766130187666354,0.9766804653921595,0.9481581536311922,0.7493457802300847,1.1469705270322996,0.9937691044108824
25.96715862344452,0.9876372498665782,0.15052573653037632,0.9786052875638573,0.9412920838688252,0.7849773511956545,1.0976068165419959,0.9938529961548693
25.997153295163923,0.9921819168839229,0.15229545739291292,0.9807141501213082,0.9375142481102074,0.8247726919989918,1.0502558042214232,0.9938930673842605
26.02954232583474,0.9971277915961051,0.1529011479178436,0.9829184725240457,0.9368894076456774,0.8685621126070515,1.0052167026843033,0.9938850296749787
26.064625257552546,1.002484543127681,0.15227202575843113,0.9851042846208786,0.9393147900966787,0.9159341535720028,0.9626954266213547,0.9938229473411159
26.1028198008704,1.0082671678329866,0.1503282114801822,0.9871356750146334,0.9445001906939121,0.9662501155740421,0.9227502658137823,0.9936980715590369
26.144759408507902,1.014505296465908,0.14695956107603692,0.9888562566250225,0.9519684285516817,1.0186557817343336,0.8852810753690299,0.9934966911360216
26.191541670152862,1.0212683414629966,0.14197688614288845,0.9900871293585845,0.9610749292099843,1.072179533166319,0.8499703252536494,0.9931956766624063
26.245338985931728,1.0287236591525204,0.13498802533712675,0.9906051057743779,0.9710310466868106,1.1259079134951449,0.8161541798784764,0.9927513825172912
26.30584341334636,1.036621439248551,0.12588507683838748,0.9901386001899574,0.98016808219927,1.1753963374377079,0.784939826960832,0.9921267481926591
26.361897756324744,1.0434197120205697,0.11654873532489382,0.9888763821334329,0.9859916713388929,1.210921444405092,0.7610618982726938,0.991431297578518
26.415021269216147,1.0493619792056013,0.10707681699669151,0.987111636980845,0.9890212142587991,1.2360575663934417,0.7419848621241565,0.9906717853108368
26.467225409644417,1.0546984031248552,0.09729811239530298,0.9849927590497298,0.9897794073774988,1.2535732809625921,0.7259855337924056,0.9898355045398842
26.519390066623973,1.0595107247756879,0.08715062611722932,0.9826341215490988,0.988616520990905,1.2649669248465307,0.7122661171352792,0.9889181867578912
26.572004859054054,1.0638199615699997,0.07660592171133201,0.9801359017879089,0.985837838282863,1.2712975004053797,0.7003781761603463,0.9879196735891217
26.625366233845508,1.0676165625042389,0.06565262452010029,0.9775906589700498,0.9817311789173089,1.273411207010712,0.6900511508239059,0.9868432536548429
26.679633110651185,1.070872064188507,0.0542956152341076,0.9750865118807044,0.9765747293223426,1.2720255803982892,0.681123878246396,0.9856960713798167
26.734830282675233,1.0735459397055884,0.04256146044276453,0.9727085040466106,0.970640726374063,1.2677706805137974,0.6735107722343285,0.9844899618913816
26.790819226276952,1.0755921282965701,0.0305088312700079,0.9705383797245788,0.9641986832046581,1.2612158569633949,0.6671815094459214,0.9832425399281952
26.847236219638155,1.0769678887637686,0.01824505949394336,0.9686523988438783,0.9575192083651385,1.2528939616595995,0.6621444550706773,0.9819784503477983
26.903382122596998,1.0776475268379768,0.0059525618732952645,0.9671164937193834,0.9508793651367025,1.2433319948635317,0.6584267354098733,0.9807307876034034
26.95800665063353,1.0776447081144018,-0.006062629978619527,0.9659779876816658,0.9445738386331166,1.2331047936358652,0.6560428836303679,0.979543318357297
27.008790112728995,1.077052609540572,-0.017257945943206725,0.9652526739217289,0.9389487716562371,1.2229605506572725,0.6549369926552018,0.9784765791471149
27.067077250983168,1.075672166180105,-0.03010587546943811,0.9648314547808312,0.9328718069309857,1.2107030735138304,0.655040540348141,0.9773128309840495
27.13134803990334,1.0732831087589167,-0.04422457631005313,0.9648898137998998,0.9267472526691773,1.196522902169394,0.6569716031689606,0.9761257405882643
27.200724055465756,1.0696897585826475,-0.059336562942284204,0.9655769374495405,0.9209360261144817,1.1804551691455245,0.6614168830834388,0.974984244365434
27.2741156188283,1.0647556292463833,-0.07506905521986727,0.9670092357825519,0.9158356793456941,1.1624975937593014,0.6691737649320869,0.9739665419985797
27.350223710301577,1.0584347024335106,-0.09094299666613441,0.9692471100288483,0.9118679943515022,1.1425734084147479,0.6811625802882567,0.9731530158337738
27.427822471240464,1.0507714894728104,-0.10642133659643016,0.9722842351700506,0.9094676013573526,1.1204406200917623,0.6984945826229431,0.9726152287286466
27.506361913859205,1.0418320560848913,-0.12100067163435489,0.9760713195111034,0.9091245013739615,1.0954834386918566,0.7227655640560665,0.9724105488623117
27.587235440395848,1.0314939013639597,-0.13431519915232892,0.9806056037087771,0.911622591682665,1.0660835932592427,0.7571615901060874,0.9725993564208408
27.655757270982583,1.02195873971922,-0.143635674238592,0.9848092760910561,0.9167967596387849,1.0372112109774814,0.7963823083000884,0.9731089081193469
27.71009420002008,1.013993339135718,-0.14924369426211975,0.9882515468480705,0.9236040615965275,1.0109817341921241,0.8362263890009308,0.9737593588172268
27.756545945714645,1.0069810395990126,-0.15238640333889855,0.9911629507025886,0.9319215754721515,0.9857067756628116,0.8781363752814915,0.9744982656553859
27.797291373783775,1.0007424910921994,-0.15355962873759316,0.9936000531579786,0.9416262255108614,0.9610204531194811,0.9222319979022415,0.9752907122971453
27.833677869663443,0.9951590051721687,-0.15307415794062998,0.9956018835098861,0.9526363910920839,0.9367491309044115,0.9685236512797564,0.9761152939670459
27.87006436554311,0.9896239127797454,-0.1508486721019394,0.9973506613424867,0.9662996267960989,0.910202042900963,1.022397210691235,0.9770515019527306
27.90298787844333,0.9847147645421517,-0.14706270385714626,0.998630452129539,0.9813204010568272,0.8841326839167554,1.078508118196899,0.9779944867228343
27.932751670630683,0.9804093470978357,-0.1419581225606164,0.9994659728676912,0.9973273707765254,0.8588905671515688,1.1357641744014821,0.9789236865672214
27.959930603278256,0.9766322933997454,-0.13571567938828688,0.9999014658288942,1.0140762675710289,0.8345257906063234,1.1936267445357343,0.9798331586147365
27.984975461131896,0.9733207771366602,-0.12848394269698923,0.9999777099231604,1.0312967012615355,0.8110933335342779,1.2515000689887932,0.9807193903968676
28.008236789615488,0.9704235329212255,-0.1203919410172881,0.9997326195234709,1.048685040820751,0.7886586993789396,1.3087113822625625,0.9815800562980769
28.029993115281638,0.9678980971752991,-0.11155608273232327,0.9992022519070469,1.0659099783158044,0.7672913251030948,1.3645286315285137,0.9824135993453392
28.05046894501444,0.9657089307343856,-0.10208500098982548,0.9984215108530714,1.0826210836020655,0.7470607491638233,1.4181814180403078,0.9832189391387121
28.06984626230124,0.9638260772943855,-0.09208334942690947,0.9974246924217872,1.0984598492215776,0.7280346678571759,1.468885030585979,0.9839952461326499
28.088271930101318,0.9622241081050033,-0.08165498143894825,0.9962459420837455,1.1130732057534864,0.7102778868447953,1.5158685246621775,0.9847417632677263
28.10586232414409,0.9608812114912094,-0.07090569919574151,0.994919634684116,1.1261294056197961,0.6938514791440589,1.5584073320955334,0.9854576638115683
28.12270595361003,0.9597783404278298,-0.0599456121865994,0.9934806537416652,1.1373359490827961,0.678811630742029,1.5958602674235631,0.9861419391904113
28.138864512982792,0.9588983621757312,-0.048891056933641625,0.9919645252853431,1.1464588430061937,0.6652077764779077,1.6277099095344796,0.9867933135760177
28.154372573661064,0.9582251767845584,-0.037866028313970304,0.9904073584452739,1.1533419515028733,0.6530797871797667,1.65360411582598,0.9874101812215175
28.169235790681068,0.9577427903117567,-0.02700325734543345,0.9888455775352939,1.1579246673401247,0.6424542321342898,1.6733951025459597,0.987990553932491
28.18342678039311,0.9574343345666703,-0.016445641394999932,0.987315528561569,1.1602560140576703,0.633340143598071,1.6871718845172696,0.9885319817563487
28.196876035488415,0.9572809867167693,-0.006350153534431219,0.9858532651645553,1.160504383384569,0.6257252772617963,1.6952834895073419,0.9890313508365315
28.20945007841309,0.9572605739372466,0.0030997955255803906,0.9844953591231433,1.1589660739799503,0.6195748867171244,1.6983572612427762,0.9894842995561153
28.2208891168833,0.9573450168829892,0.01165320066284717,0.9832834927164653,1.1560886851307832,0.6148389045190283,1.6973384657425379,0.9898833690486519
28.233024245396887,0.9575410213595117,0.0206294523340448,0.9820378392516211,1.1515471254490395,0.6107474770332348,1.6923467738648443,0.9902920113827047
28.246080423229472,0.9578725201871976,0.030116567616671044,0.9807607981946264,1.1450527852346135,0.6074521413525846,1.6826534291166422,0.9907135571750031
28.25993347443697,0.9583580050250002,0.03992440184562087,0.9794965478306151,1.1365145387900344,0.6052389325343086,1.6677901450457602,0.9911390934027288
28.274511475001223,0.9590131418794018,0.04988948259255937,0.9782869435763659,1.1259542000615332,0.6043558396621515,1.647552560460915,0.9915616143038901
28.289777225888074,0.9598515244217608,0.05986536534099431,0.9771721944046803,1.113503051616603,0.6050251899115567,1.6219809133216492,0.9919753779870896
28.30572098706912,0.9608853658780868,0.06972000937316966,0.9761905240546138,1.0993911573817892,0.6074516635231423,1.5913306512404362,0.9923756170077489
28.322356841117266,0.9621261683966398,0.0793348915305756,0.9753776117783712,1.0839312572790551,0.6118294118350777,1.5560331027230327,0.9927583561879948
28.339720588910893,0.9635853466270377,0.08860417738131665,0.9747660481975672,1.06749985633325,0.6183489067565161,1.516650805909984,0.9931202642531292
28.357868333132295,0.965274762044986,0.09743341210668739,0.9743848352724662,1.0505180939540586,0.6272032097930648,1.4738329781150523,0.9934585163694314
28.3768754695701,0.9672071324213996,0.10573774036856237,0.9742588518993813,1.0334341651754226,0.6385930002441979,1.4282753301066473,0.9937706651486764
28.396836024519846,0.9693962943878561,0.11343986714284117,0.9744081633358782,1.0167080397204753,0.6527295757243029,1.3806865037166478,0.9940545229658685
28.417862319222703,0.9718573042162509,0.12046799148548272,0.9748470469399488,1.0007983367439013,0.6698349084568439,1.3317617650309586,0.9943080566978086
28.44008490467883,0.9746063590746991,0.12675389396975084,0.9755826204891396,0.9861505660974554,0.69013759582711,1.282163536367801,0.9945292917729258
28.46365265915947,0.9776605117691359,0.13223130458443316,0.9766129873290179,0.9731854932743051,0.7138631834990982,1.2325078030495122,0.9947162178960344
28.488732920964413,0.9810371438022855,0.13683464414714913,0.9779248636530896,0.9622860747348949,0.7412169727878576,1.1833551766819324,0.9948666843532878
28.51551161212097,0.984753168642628,0.1404982132299779,0.9794907478822101,0.9537812742240499,0.772357320490379,1.135205227957721,0.994978268069959
28.544193671482326,0.988823989396418,0.1431558655100721,0.9812658581570495,0.9479252875126192,0.8073581469489026,1.0884924280763357,0.9950480917918426
28.575005101344924,0.9932623837808763,0.14474106010356005,0.9831853159813368,0.9448716619407531,0.8461617445499066,1.0435815793315997,0.9950725605269725
28.60820019594191,0.9980778139578587,0.14518676994030136,0.9851623436813332,0.944643989879375,0.8885279881143239,1.000759991644426,0.995046965217042
28.64408218090004,1.0032772546135695,0.14442372792650618,0.9870883667446303,0.9471084442340543,0.9339938324367136,0.9602230560313949,0.9949648553217462
28.683092751243404,1.0088750320063784,0.14237085755923784,0.9888369202152046,0.9519627989813573,0.9819108783173832,0.9220147196453314,0.9948167850064497
28.72589597231501,1.0148990268201643,0.13891331710064178,0.9902635364500938,0.9587391893376009,1.0314391870170057,0.8860391916581963,0.9945881361437077
28.773663833411536,1.0214182199081785,0.1338501514892709,0.9912032168460566,0.9668245254489843,1.081669022997751,0.8519800279002177,0.9942543118575377
28.828728103224318,1.028598892485368,0.12676256135539546,0.991445703271201,0.9754723516023005,1.1317701513734542,0.819174551831147,0.9937687085215651
28.8904598836788,1.0361465964408796,0.11757861158004311,0.9907543426037676,0.9831018756339334,1.1772901391645625,0.7889136121033044,0.9930980275411582
28.947343912353194,1.0425723114881242,0.10821933498461764,0.9893764111198072,0.9876388571152594,1.2094306947185647,0.7658470195119541,0.9923649469010277
29.001315259303045,1.0481590548466737,0.09871732572050568,0.9875742249820955,0.9896521459672536,1.231917332321688,0.7473869596128191,0.9915722248691307
29.05436285855272,1.0531373974914886,0.08890630996270016,0.9854795808114308,0.9896180596488879,1.2473153478677188,0.7319207714300572,0.990707525765778
29.107334894745854,1.0575789630299894,0.07873191069000142,0.9831989718553171,0.9878651120651518,1.2570231835545498,0.7187070405757537,0.9897679590355256
29.160684191050823,1.0614989030042865,0.06817520408224537,0.9808276277094717,0.98468400867712,1.2620356258728993,0.7073323914813406,0.9887552368248923
29.21465801066164,1.0648844532142225,0.05723758860897717,0.9784543559083397,0.9803512008992209,1.2631506514325577,0.6975517503658841,0.9876749748078745
29.26934787767207,1.067706747588657,0.04594120915192808,0.9761636608690943,0.97513583598791,1.261047975258407,0.689223696717413,0.9865370827451766
29.324686167798646,1.0699286642499761,0.0343358308895015,0.97403610175644,0.9693030876901978,1.2563289140335219,0.6822772613468737,0.9853565378096405
29.38040811750869,1.071513035543327,0.022510994789541015,0.9721468955767589,0.9631169358165466,1.2495439580132512,0.676689913619842,0.9841543219333309
29.435976211775397,1.0724338129428235,0.010615031843318306,0.9705623657054745,0.9568434665726628,1.2412200955429515,0.672466837602374,0.9829584301658061
29.49043824920468,1.0726928051850482,-0.0011128567183905768,0.9693337253949605,0.9507568278807246,1.2318999408770535,0.6696137148843957,0.9818051696983011
29.542096449452963,1.0723471804368347,-0.012271688547389048,0.9684878831982081,0.945158310874436,1.2222238275924893,0.6680927941563828,0.980742599622061
29.596269701948163,1.0713652062077892,-0.02397976953852666,0.9679522475173128,0.9395701613777432,1.2113654729370456,0.6677748498184407,0.9796754572207481
29.656598777989558,1.0695259600679654,-0.03698403350001916,0.9677937657792047,0.9337922133880777,1.198541006294217,0.6690434204819384,0.9785615364939567
29.722050754618312,1.0666461296728835,-0.050990414909616234,0.9681548558241315,0.9281708002933753,1.183823750236813,0.6725178503499376,0.9774640965960849
29.791726009945368,1.0625796268406236,-0.06569173504239545,0.9691529666216163,0.9230614748186576,1.1672149109565024,0.678908038680813,0.9764499174888628
29.86455898439879,1.057246043833129,-0.08069251018446134,0.9708658052751519,0.9188496217172466,1.1486627388830248,0.6890365045514683,0.9755906105420652
29.93946661928904,1.0506413618707233,-0.09552891941801543,0.9733175337684435,0.9159406751957853,1.1279979517528238,0.7038833986387466,0.9749547792838853
30.01576674634748,1.0428036708019803,-0.10973155048314752,0.9764860640933746,0.9147775321784299,1.1047875350597993,0.7247675292970605,0.9746013323533192
30.094052541510113,1.0336863668965819,-0.1229109161504755,0.9803538780209691,0.9159698261318892,1.0779417608120323,0.7539978914517459,0.9745851529162894
30.179742608113347,1.0226167746347918,-0.1349529158221344,0.9851296854016254,0.9209865152679839,1.0437880908043091,0.7981849397316586,0.975014972403789
30.23557234372761,1.0149080847760414,-0.14090000627487612,0.9884071637460827,0.9270837468362787,1.018039003707896,0.8361284899646614,0.9755691616214056
30.283680371384865,1.0080385562162808,-0.1444047513585621,0.9912248236874671,0.934718778219181,0.9931111113653286,0.8763264450730334,0.9762315803161007
30.325786263188565,1.0019206947794157,-0.14592062813249254,0.9935958636489056,0.9436793839106029,0.9688773700360636,0.9184813977851423,0.9769574921907414
30.363377245911742,0.9964332394089667,-0.14577687488580138,0.9955579828378712,0.9538751719213748,0.9451119896264837,0.962638354216266,0.9777237733005748
30.40096822863492,0.9909821187628071,-0.1439385687003989,0.997289172167809,0.9665374340735593,0.919173838914107,1.0139010292330117,0.9786028636969091
30.435008208670116,0.9861350893273255,-0.14055070180968604,0.998576582940815,0.9804586431273559,0.8937326370573343,1.0671846491973775,0.9794958724628574
30.46581673557762,0.981873075514213,-0.1358502866428995,0.9994412840211722,0.9952884711122387,0.8691116808884655,1.121465261336012,0.9803818210876493
30.493983520825292,0.9781251230218624,-0.13001722084023548,0.9999238708626628,1.0107949817681867,0.8453517364269562,1.1762382271094172,0.9812537042862396
30.519968604671366,0.9748320792393327,-0.1231993824341466,1.0000621156611387,1.026723546372776,0.8225028557886725,1.2309442369568795,0.9821070916626181
30.544128776823342,0.9719455928497134,-0.11552519193417526,0.9998914716996907,1.0427902170750065,0.800628040409723,1.28495239374029,0.9829388886685736
30.566747164301116,0.9694254755719203,-0.10711052828851682,0.9994459666546923,1.058686834305513,0.7797958659451365,1.3375778026658895,0.9837468919453307
30.588051853502304,0.9672379461037264,-0.09806350824749728,0.9987588025803451,1.0740889226799903,0.7600761515977829,1.388101693762198,0.9845294766289809
30.608227672101638,0.965354391287332,-0.08848818517553708,0.997862808951591,1.088665896514401,0.7415376348134689,1.435794158215333,0.9852853552195197
30.627423729828152,0.9637503925292759,-0.07848760875978786,0.9967908148938955,1.1020935367446723,0.7242465923077701,1.4799404811815744,0.9860133881634535
30.645758117174413,0.9624048799074069,-0.06816643745831015,0.9955759496959338,1.1140686028613713,0.7082657029224514,1.5198715028002914,0.9867124340347017
30.66332055710256,0.9612993314797658,-0.05763314791367313,0.9942518475376626,1.1243252310920782,0.6936526295436354,1.554997832640521,0.987381232453642
30.680173469856154,0.9604169662289307,-0.04700180231666324,0.992852713499877,1.1326524166403096,0.6804579286801424,1.5848469046004765,0.9880183158220842
30.69635166000417,0.9597419013879326,-0.03639333891393888,0.9914132071045437,1.1389114056476743,0.6687220581719383,1.6091007531234105,0.9886219450976665
30.711860486531915,0.9592582626792432,-0.025936531199442992,0.9899681316958151,1.1430513764512078,0.6584715065673232,1.6276312463350924,0.9891900564728644
30.726671641945018,0.9589492400731724,-0.015769299298655434,0.9885520085325922,1.145121738274396,0.6497144352177648,1.6405290413310267,0.9897201827687794
30.740713865838142,0.9587960418389821,-0.00604237263542296,0.9871988126927334,1.1452804176730633,0.6424367096992011,1.6481241256469257,0.9902092579774817
30.7538507655108,0.9587765343500521,0.0030691645656730476,0.9859426208815408,1.1438010698598489,0.6366000200981538,1.6510021196215439,0.9906530618827734
30.765818235678903,0.9588627457050711,0.01132784216638692,0.9848215745650374,1.1410935200653478,0.632146895518372,1.6500401446123236,0.9910444852337825
30.778523807565723,0.9590619025968617,0.020001322823469194,0.9836706259901457,1.1368483702595147,0.628359060570207,1.6453376799488222,0.9914454276962001
30.79217876137298,0.9593977619076908,0.029157657187261703,0.9824952188720892,1.1308103813059553,0.6254022423976978,1.6362185202142128,0.9918583316990621
30.806657556964957,0.9598887512251043,0.03861599639768058,0.9813367951984145,1.122901957141546,0.623557256105972,1.6222466581771198,0.9922745622406741
30.821887231958723,0.960550480954474,0.04821974687836193,0.980234809366844,1.1131491151313677,0.6230691919199215,1.6032290383428138,0.9926872815904736
30.83782993110604,0.9613964688223712,0.05782783109635345,0.9792272072983326,1.101678522601862,0.6241586277974113,1.5791984174063125,0.9930908509401372
30.854475577918283,0.9624388009684033,0.06731235151990182,0.9783500078397814,1.0887079782967723,0.6270288589492073,1.5503870976443372,0.9934805597506468
30.871838182924783,0.9636887689975078,0.076557864702949,0.9776366817094195,1.0745318714347976,0.6318722634948415,1.5171914793747536,0.9938524550416217
30.889953696451084,0.9651574609803072,0.08546071011078099,0.9771175374771127,1.0595039019412749,0.6388763382288916,1.4801314656536584,0.9942032015559732
30.908878545624464,0.9668562630549049,0.0939278811622755,0.9768191401413384,1.0440193560485658,0.6482290473340024,1.439809664763129,0.994529950669818
30.928688557925472,0.968797234469019,0.10187543649369342,0.9767636905028295,1.0284985281617756,0.6601227802831044,1.396874276040447,0.9948302152789931
30.949478197050077,0.9709933315435288,0.1092266471946558,0.9769682544981524,1.0133719624187725,0.6747560826934815,1.3519878421440636,0.9951017530564543
30.971360087433712,0.9734584636632392,0.11591010323314002,0.9774437290918515,0.9990673741190641,0.6923322050838983,1.30580254315423,0.99534245892491
30.994464774692037,0.976207363359,0.12185795891074674,0.978193450285945,0.9859975143101255,0.7130533154585887,1.2589417131616623,0.9955502635490382
31.018940640495327,0.9792552478387794,0.1270044481404944,0.9792113857454081,0.9745478357694997,0.7371089728561818,1.2119866986828174,0.9957230303266278
31.044953904336033,0.9826172481336765,0.13128476131580077,0.9804799176745067,0.9650625970121223,0.7646572914987078,1.1654679025255368,0.9958584390203263
31.072688807560954,0.9863076020018262,0.1346343429178683,0.9819673279540195,0.9578280500389005,0.7957974517343707,1.1198586483434303,0.9959538396742899
31.102348570219807,0.9903386767012547,0.13698859886395698,0.9836252640401524,0.9530517917291135,0.8305333544935093,1.0755702289647175,0.9960060545565154
31.13415889743738,0.9947200543897211,0.1382828035715479,0.9853866833532035,0.950838536373247,0.8687309633710535,1.0329461093754404,0.9960110954643211
31.168378323312822,0.9994582392382767,0.13845149991986822,0.9871649659248574,0.9511647686865494,0.9100767412788136,0.9922527960942852,0.995963740509192
31.205324640012787,1.0045581035157112,0.13742560487154326,0.98885482904249,0.9538577408298949,0.9540510190121638,0.9536644626476259,0.995856856736589
31.245491885984013,1.0100355767595617,0.13511931209326886,0.990336723098766,0.9585940353984169,0.9999970162669297,0.9171910545299041,0.9956799201619
31.289611774036107,1.0159192259051577,0.13140637633401295,0.9914742812518923,0.9649020819868226,1.0470779945356086,0.8827261694380366,0.9954167158834195
31.33903576629,1.0222862896626579,0.12605620865012132,0.992110749578251,0.9721858460640069,1.0944558982092691,0.8499157939187446,0.9950394821577628
31.396441673101908,1.0293139567742624,0.11858536766068178,0.9920367413008094,0.9797101095886077,1.1413534567554071,0.8180667624218083,0.9944949404478411
31.45901059418156,1.0364471558683332,0.1092426313499584,0.9910834086174033,0.985774793050047,1.1820804634810624,0.7894691226190316,0.9937748172489691
31.516105961109457,1.0424201595256097,0.09986773662794128,0.9895794063566374,0.9889714842694409,1.210129878687581,0.7678130898513009,0.9930073278917494
31.570620130429617,1.047606505556659,0.09032106984939453,0.9877328935225692,0.9899423039086988,1.2295392251076276,0.7503453827097699,0.9921826752153504
31.624316539644983,1.0521935170294339,0.08046105828630913,0.9856586421723338,0.9890987822122197,1.2425018242529846,0.7356957401714547,0.991290650796002
31.67794383969364,1.0562360323672944,0.07024743311697973,0.9834551806959253,0.9867450439548872,1.2502680394293526,0.7232220484804217,0.9903304428588586
31.731884773158786,1.0597412953316638,0.05967425340588978,0.981212443622091,0.9831574802175548,1.2537499309207116,0.7125650295143979,0.9893060440432272
31.786313452336987,1.062693235808061,0.048758825113638334,0.9790148231851383,0.9786019809542449,1.2536890205707394,0.7035149413377504,0.9882257087082543
31.841231886099248,1.0650638652216444,0.037544024628647664,0.976942095208459,0.9733392771893457,1.2507237989685362,0.6959547554101551,0.9871023343877544
31.89645648027085,1.0668220552569387,0.02610680651867231,0.9750686285707544,0.9676275373487427,1.2454265114971712,0.6898285632003143,0.9859541245167468
31.951568212546373,1.067943471327897,0.014572281455126256,0.97346073568168,0.9617245205956706,1.2383314529935951,0.6851175881977459,0.9848053168787098
32.005814815878516,1.068424081853577,0.003136401409494439,0.9721718514344737,0.955890813008037,1.229967337724973,0.681814288291101,0.9836869993420919
32.05790139036762,1.0683004192418162,-0.007889614783318578,0.9712353438646664,0.9503994156781637,1.2209130496619305,0.6798857816943968,0.9826388584925417
32.10835258150656,1.06763262946366,-0.01858286542833991,0.970627527083946,0.9452823331683726,1.2113618772335302,0.6792027891032152,0.9816601790967916
